start_timestamp,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z
2688125.765,360.66,360.32,3008.13
2688135.753,332.71,334.03,2813.79
2688145.747,308.25,310.43,2640.19
2688155.737,289.15,295.01,2510.45
2688165.73,275.96,288.22,2437.81
2688175.719,261.06,275.15,2329.28
2688185.712,254.5,267.24,2266.55
2688195.707,252.36,263.84,2243.29
2688205.698,257.45,269.15,2285.0
2688215.714,264.23,277.47,2343.78
2688225.709,260.71,266.19,2306.79
2688235.701,310.29,310.77,2710.9
2688245.697,353.29,349.19,3068.95
2688255.683,263.92,231.92,2308.23
2688265.674,162.6,137.09,1468.78
2688275.669,147.42,122.12,1388.92
2688285.661,171.98,118.31,1607.42
2688295.651,96.65,36.83,925.2
2688305.641,78.41,20.53,747.09
2688315.633,64.47,7.04,612.44
2688325.631,0.0,0.0,0.0
2688335.629,0.0,0.0,0.0
2688345.627,0.0,0.0,0.0
2688355.625,0.0,0.0,0.0
2688365.623,51.23,37.63,546.17
2688375.613,142.82,122.52,1470.8
2688385.605,216.15,205.83,2210.63
2688395.601,223.16,228.55,2316.37
2688405.591,193.38,209.46,2041.82
2688415.578,195.35,215.67,2052.89
2688425.573,209.81,233.27,2182.64
2688435.565,228.58,254.09,2358.92
2688445.561,207.51,233.06,2143.5
2688455.546,184.96,210.99,1914.45
2688465.537,189.69,216.8,1965.26
2688475.533,190.26,219.33,1978.95
2688485.525,200.88,233.29,2084.61
2688495.515,210.81,248.64,2193.1
2688505.536,206.85,248.08,2170.92
2688515.527,209.72,251.85,2200.23
2688525.524,215.92,261.48,2270.26
2688535.51,214.79,260.25,2260.16
2688545.505,210.17,251.39,2199.64
2688555.495,200.02,236.73,2094.08
2688565.487,247.68,274.4,2536.83
2688575.478,282.53,312.65,2860.51
2688585.47,280.16,310.36,2836.31
2688595.465,257.56,280.98,2633.22
2688605.455,182.75,141.21,1826.58
2688615.442,111.12,3.83,1034.31
2688625.437,0.0,0.0,0.0
2688635.458,0.0,0.0,0.0
2688645.455,0.0,0.0,0.0
2688655.439,0.0,0.0,0.0
2688665.43,0.0,0.0,0.0
2688675.425,0.0,0.0,0.0
2688685.419,-493.15,-91.95,3514.48
2688695.409,-344.75,-50.52,2280.17
2688705.399,-92.67,37.33,302.12
2688715.39,-161.72,49.84,936.06
2688725.387,-63.42,28.45,420.39
2688735.373,-75.81,33.02,470.29
2688745.368,-181.66,85.81,1071.15
2688755.359,-251.14,139.12,1539.67
2688765.381,-244.36,139.56,1492.77
2688775.371,-200.44,112.52,1221.35
2688785.363,-171.84,93.78,1059.61
2688795.358,-262.9,157.09,1630.02
2688805.35,-322.0,196.73,1983.22
2688815.336,-279.11,167.34,1725.68
2688825.331,-221.06,129.72,1392.12
2688835.324,-224.71,132.42,1416.99
2688845.319,-233.21,139.05,1472.14
2688855.305,-238.83,142.1,1507.77
2688865.295,-246.84,145.58,1555.09
2688875.291,-266.68,160.98,1683.2
2688885.283,-271.59,164.32,1715.37
2688895.272,-277.59,167.35,1748.37
2688905.294,-302.67,184.84,1898.51
2688915.285,-304.7,187.85,1912.12
2688925.281,-326.98,204.6,2052.91
2688935.268,-386.64,246.15,2419.14
2688945.262,-416.99,265.88,2597.85
2688955.253,-432.3,277.28,2696.31
2688965.246,-367.24,232.66,2292.02
2688975.235,-335.07,207.94,2089.84
2688985.227,-340.88,212.05,2127.53
2688995.222,-336.27,209.03,2096.29
2689005.213,-311.83,180.75,1871.49
2689015.2,-181.58,100.91,1106.26
2689025.195,-202.31,258.78,2354.0
2689035.217,-227.99,403.48,3533.17
2689045.214,-105.63,272.59,2466.37
2689055.198,-70.53,225.9,2098.06
2689065.189,-81.21,269.04,2476.13
2689075.184,-85.35,290.42,2654.99
2689085.178,-98.4,338.17,3046.33
2689095.168,-108.73,367.32,3299.29
2689105.158,-113.78,378.24,3400.98
2689115.148,-121.63,402.45,3605.57
2689125.145,-121.0,400.9,3582.64
2689135.131,-116.11,383.56,3430.27
2689145.126,-158.48,507.01,4491.55
2689155.117,-190.48,602.53,5305.69
2689165.109,-190.27,586.28,5160.72
2689175.098,-212.15,640.87,5630.52
2689185.121,-189.97,556.65,4933.94
2689195.118,-161.19,466.13,4155.41
2689205.108,-209.73,614.38,5418.58
2689215.094,-251.84,730.93,6441.88
2689225.09,-190.6,548.01,4900.5
2689235.08,-164.33,472.23,4252.87
2689245.076,-185.3,548.37,4880.65
2689255.062,-197.26,588.52,5228.76
2689265.053,-163.88,487.84,4351.26
2689275.049,-142.2,424.3,3790.29
2689285.041,-143.78,436.2,3876.93
2689295.031,-135.04,416.84,3700.33
2689305.051,-125.14,380.71,3422.37
2689315.043,-104.59,322.96,2902.05
2689325.04,-120.99,387.43,3380.39
2689335.026,-124.04,402.34,3500.35
2689345.02,-106.39,329.68,2916.68
2689355.011,-110.53,306.64,2745.62
2689365.003,-164.2,652.45,5729.93
2689374.994,-157.52,1103.24,9619.33
2689384.985,-24.26,436.17,3853.79
2689394.98,11.36,243.37,2169.52
2689404.972,4.46,299.17,2649.21
2689414.958,6.93,270.29,2405.0
2689424.953,10.17,284.73,2525.76
2689434.975,14.44,308.65,2719.32
2689444.971,13.01,301.33,2647.28
2689454.956,12.52,293.59,2579.08
2689464.947,13.3,258.51,2284.51
2689474.943,12.19,232.37,2062.62
2689484.934,12.21,242.62,2152.82
2689494.924,13.35,252.45,2237.29
2689504.916,13.93,246.53,2187.45
2689514.907,13.56,243.34,2164.02
2689524.903,13.39,250.27,2222.51
2689534.889,13.31,251.14,2233.62
2689544.884,6.12,267.55,2362.58
2689554.875,25.68,495.09,4157.04
2689564.897,217.39,492.82,4143.12
2689574.888,310.73,273.32,2373.59
2689584.88,275.38,184.88,1658.19
2689594.874,280.19,184.15,1626.08
2689604.866,269.03,172.44,1556.33
2689614.851,261.27,163.38,1498.97
2689624.847,254.32,158.14,1457.05
2689634.838,251.55,155.18,1444.18
2689644.834,251.14,154.2,1452.19
2689654.82,248.65,152.79,1444.03
2689664.811,247.07,152.23,1435.6
2689674.807,246.18,152.76,1432.52
2689684.83,245.68,153.19,1440.25
2689694.819,240.41,149.19,1416.09
2689704.809,241.43,150.07,1427.02
2689714.801,242.52,150.84,1436.67
2689724.797,232.48,144.07,1380.96
2689734.784,226.97,140.64,1351.15
2689744.778,233.95,146.25,1391.9
2689754.769,237.78,149.59,1416.28
2689764.762,236.95,149.55,1415.8
2689774.752,237.8,150.22,1422.66
2689784.742,239.28,151.6,1431.23
2689794.737,241.17,153.83,1443.31
2689804.729,241.42,155.23,1443.53
2689814.715,239.11,154.22,1427.52
2689824.71,243.67,157.25,1453.03
2689834.733,248.37,160.72,1483.06
2689844.729,242.42,157.06,1448.67
2689854.714,236.56,153.23,1412.84
2689864.705,236.82,152.33,1411.71
2689874.7,236.63,150.92,1411.1
2689884.692,239.47,152.08,1428.9
2689894.682,240.96,152.14,1435.16
2689904.673,235.05,147.52,1404.83
2689914.665,247.05,152.29,1458.49
2689924.662,265.54,159.29,1537.09
2689934.647,216.53,134.71,1314.21
2689944.642,95.54,171.15,1599.49
2689954.633,-54.56,197.53,2056.33
2689964.656,-149.37,130.84,1508.28
2689974.645,-236.66,116.09,1332.24
2689984.636,-249.75,117.45,1333.84
2689994.632,-230.3,105.02,1203.37
2690004.624,-245.6,113.53,1280.1
2690014.608,-246.65,113.21,1287.85
2690024.604,-222.31,98.23,1158.81
2690034.596,-217.79,96.71,1141.65
2690044.593,-222.94,100.62,1177.6
2690054.578,-225.52,102.71,1196.77
2690064.581,0.0,0.0,0.0
2690074.584,0.0,0.0,0.0
2690084.587,-197.81,85.6,1043.69
2690094.577,-225.35,102.71,1200.65
2690104.567,-232.16,107.19,1242.35
2690114.559,-242.36,113.63,1302.72
2690124.555,-256.78,122.49,1384.97
2690134.54,-269.53,130.96,1457.19
2690144.536,-313.11,157.87,1700.74
2690154.527,-346.12,177.26,1884.2
2690164.52,-400.83,209.32,2185.33
2690174.509,-463.73,248.07,2533.15
2690184.5,-481.22,259.01,2623.94
2690194.495,-493.21,266.09,2684.74
2690204.488,-520.71,284.26,2838.57
2690214.504,-538.14,295.66,2939.06
2690224.498,-492.43,269.16,2705.83
2690234.489,-312.23,138.13,1558.82
2690244.486,-438.86,137.41,1690.12
2690254.472,-531.2,152.62,1908.58
2690264.463,-477.2,129.53,1670.26
2690274.458,-508.85,138.67,1775.26
2690284.45,-551.28,150.66,1916.14
2690294.44,0.0,0.0,0.0
2690304.43,0.0,0.0,0.0
2690314.421,-551.4,149.33,1916.52
2690324.418,-560.83,151.53,1953.41
2690334.404,-578.58,156.03,2021.79
2690344.399,-589.27,159.22,2060.54
2690354.421,-605.41,164.04,2119.22
2690364.413,-592.06,159.14,2074.08
2690374.402,-628.36,169.53,2210.16
2690384.394,-695.21,189.17,2455.39
2690394.39,-693.08,187.73,2450.89
2690404.382,-694.65,188.04,2463.54
2690414.368,-662.95,178.33,2344.98
2690424.361,-570.43,149.09,1975.63
2690434.353,-351.21,86.64,1223.51
2690444.35,-65.38,41.69,464.61
2690454.336,-31.46,32.32,321.56
2690464.325,81.62,117.82,1139.19
2690474.321,208.16,200.1,1977.46
2690484.345,352.24,265.9,2655.34
2690494.335,434.47,320.6,3189.76
2690504.325,414.78,314.45,3082.61
2690514.316,389.47,304.06,2929.61
2690524.312,370.43,289.54,2796.88
2690534.299,359.28,283.04,2730.95
2690544.293,384.9,311.85,2961.0
2690554.285,377.93,306.66,2914.52
2690564.276,370.24,300.46,2860.97
2690574.272,0.0,0.0,0.0
2690584.268,0.0,0.0,0.0
2690594.264,0.0,0.0,0.0
2690604.26,0.0,0.0,0.0
2690614.256,0.0,0.0,0.0
2690624.252,0.0,0.0,0.0
2690634.248,370.74,302.11,2877.0
2690644.244,338.84,276.39,2647.25
2690654.234,0.0,0.0,0.0
2690664.224,0.0,0.0,0.0
2690674.214,0.0,0.0,0.0
2690684.204,0.0,0.0,0.0
2690694.198,403.16,332.58,3141.12
2690704.19,370.55,306.29,2900.09
2690714.18,364.71,300.44,2856.29
2690724.176,373.33,307.45,2924.06
2690734.192,380.95,313.85,2980.17
2690744.187,353.91,286.3,2760.37
2690754.149,331.73,265.38,2579.05
2690764.171,320.96,254.77,2484.68
2690774.16,315.69,248.11,2425.16
2690784.182,300.53,234.87,2302.32
2690794.178,273.85,210.78,2094.87
2690804.14,279.83,213.56,2135.06
2690814.124,283.06,216.3,2161.95
2690824.12,255.3,191.54,1959.99
2690834.112,326.62,230.07,2286.05
2690844.108,691.75,589.71,5240.27
2690854.094,367.57,714.96,6394.72
2690864.083,-84.25,105.56,1184.81
2690874.079,-81.77,-46.12,-151.01
2690884.102,-24.83,-12.3,97.41
2690894.092,-413.93,127.09,1697.4
2690904.083,-651.29,210.47,2682.19
2690914.074,-526.72,163.79,2162.28
2690924.071,-414.81,124.63,1698.08
2690934.057,-440.2,134.75,1812.74
2690944.051,-410.47,123.19,1703.32
2690954.043,-464.08,144.28,1957.7
2690964.033,-476.75,148.97,2017.33
2690974.024,-465.7,145.79,1972.67
2690984.015,-539.53,174.28,2302.35
2690994.011,-528.9,170.67,2273.38
2691004.003,-535.13,174.49,2319.23
2691013.988,-549.39,182.52,2391.74
2691023.983,-612.75,208.91,2690.1
2691034.005,-654.01,225.1,2883.64
2691044.001,-658.07,229.15,2906.09
2691053.988,-650.72,227.82,2873.64
2691063.977,-684.59,243.21,3023.87
2691073.973,-700.0,250.88,3096.54
2691083.966,-621.96,220.69,2755.28
2691093.956,-598.32,212.52,2650.54
2691103.947,-623.52,222.6,2760.53
2691113.937,-671.76,239.48,2975.92
2691123.933,-686.21,249.25,3061.02
2691133.92,-512.5,216.37,2459.17
2691143.916,-536.74,274.24,2797.47
2691153.905,-589.47,322.95,3107.49
2691163.929,-449.73,249.68,2369.45
2691173.919,-321.47,176.63,1708.01
2691183.909,-273.54,149.33,1475.77
2691193.905,-267.71,147.23,1447.43
2691203.897,-288.0,159.58,1555.27
2691213.882,-300.87,167.29,1624.64
2691223.877,-313.9,174.76,1692.33
2691233.87,-336.32,192.43,1805.92
2691243.865,-407.1,253.66,2206.69
2691253.852,-504.49,337.47,2777.95
2691263.841,-450.56,311.87,2466.38
2691273.837,-366.06,257.86,1982.89
2691283.83,-342.23,242.69,1846.33
2691293.82,-339.14,243.09,1826.38
2691303.841,-355.78,258.32,1915.74
2691313.831,-358.25,262.27,1929.4
2691323.827,-348.71,255.25,1876.61
2691333.814,-354.17,261.09,1902.13
2691343.809,-353.09,264.39,1891.4
2691353.801,-334.49,249.09,1777.84
2691363.791,-337.24,250.51,1789.55
2691373.782,-365.1,271.92,1946.57
2691383.774,-396.55,296.23,2119.35
2691393.765,0.0,0.0,0.0
2691403.756,0.0,0.0,0.0
2691413.747,-419.41,316.06,2244.94
2691423.741,-405.22,302.78,2166.27
2691433.763,-414.67,309.83,2218.15
2691443.759,-380.61,281.81,2037.68
2691453.745,-370.17,272.72,1985.68
2691463.735,-354.95,259.01,1905.59
2691473.731,-367.32,267.64,1969.93
2691483.724,-360.18,261.66,1924.49
2691493.714,-328.92,237.1,1748.31
2691503.705,-315.26,225.16,1673.35
2691513.695,-314.31,223.28,1670.74
2691523.691,-301.05,212.78,1601.61
2691533.679,-298.88,209.61,1584.03
2691543.673,-325.71,230.53,1723.73
2691553.695,-298.91,209.62,1581.91
2691563.686,-288.34,201.51,1525.55
2691573.676,-285.22,199.49,1509.27
2691583.667,-274.96,191.29,1459.5
2691593.663,-301.18,211.54,1607.22
2691603.655,-311.16,220.49,1658.8
2691613.64,-303.89,214.38,1612.17
2691623.635,-323.2,235.14,1788.25
2691773.539,-439.34,356.88,2767.22
2691783.532,-356.19,295.63,2430.3
2691793.527,-359.91,304.08,2512.45
2691803.518,-409.02,352.21,2864.53
2691813.533,-442.94,384.27,3115.3
2691823.529,-399.68,341.4,2799.81
2691833.522,-329.92,274.77,2301.54
2691843.517,-299.69,246.07,2088.31
2691853.503,-265.63,214.6,1843.3
2691863.493,-260.96,209.98,1806.34
2691873.489,-271.38,218.74,1873.92
2691883.482,-271.21,218.6,1866.63
2691893.471,-272.64,219.56,1868.46
2691903.462,-266.14,213.91,1814.23
2691913.454,-289.07,233.0,1969.65
2691923.449,-398.36,322.09,2702.8
2691933.436,-274.75,255.25,2074.65
2691943.431,-45.31,331.81,2123.27
2691953.453,22.64,319.53,1809.81
2691963.443,242.36,256.6,1620.99
2691973.434,531.3,458.32,3024.6
2691983.426,498.52,412.93,2721.28
2691993.421,535.08,436.79,2853.49
2692003.413,509.44,416.81,2722.3
2692013.398,484.04,398.03,2606.58
2692023.393,500.84,416.62,2722.08
2692033.386,487.44,406.79,2667.13
2692043.382,502.53,421.74,2771.19
2692053.366,490.91,413.69,2723.33
2692063.358,488.87,414.52,2727.45
2692073.353,509.02,437.8,2873.43
2692083.376,520.89,453.91,2978.41
2692093.366,519.83,455.18,2996.53
2692103.356,547.59,484.64,3186.86
2692113.348,550.08,488.15,3213.28
2692123.344,536.4,475.69,3147.54
2692133.33,524.26,466.8,3092.56
2692143.325,481.25,429.12,2847.01
2692153.315,450.88,402.25,2672.11
2692163.308,439.09,390.76,2599.76
2692173.298,407.01,356.12,2387.58
2692183.29,304.78,249.48,1681.42
2692193.284,300.96,242.11,1598.1
2692203.276,306.07,244.23,1609.64
2692213.292,322.93,255.13,1682.3
2692223.287,345.45,271.22,1785.81
2692233.279,0.0,0.0,0.0
2692243.271,0.0,0.0,0.0
2692253.263,0.0,0.0,0.0
2692263.255,0.0,0.0,0.0
2692273.247,385.93,303.71,1990.92
2692283.24,374.79,292.53,1926.0
2692293.23,380.91,297.21,1956.09
2692303.22,381.69,297.18,1959.41
2692313.212,0.0,0.0,0.0
2692323.204,0.0,0.0,0.0
2692333.196,0.0,0.0,0.0
2692343.188,0.0,0.0,0.0
2692353.18,364.6,281.42,1849.55
2692363.202,364.0,280.15,1851.96
2692373.191,360.08,275.75,1831.78
2692383.184,368.92,282.55,1884.84
2692393.178,381.65,292.75,1954.02
2692403.17,329.61,243.46,1660.02
2692413.156,252.77,167.66,1215.76
2692423.152,269.42,174.85,1284.94
2692433.143,274.68,174.61,1302.24
2692443.139,281.4,174.78,1321.43
2692453.124,294.65,180.12,1373.28
2692463.115,295.8,179.23,1374.18
2692473.11,289.68,174.11,1342.96
2692483.134,297.12,176.6,1369.09
2692493.124,308.86,181.39,1416.48
2692503.115,306.43,178.06,1405.97
2692513.105,307.51,176.69,1409.28
2692523.101,306.69,176.7,1404.19
2692533.088,307.26,178.89,1407.45
2692543.083,308.84,179.2,1415.2
2692553.073,306.51,176.28,1404.84
2692563.066,305.82,175.67,1400.28
2692573.056,305.76,175.71,1400.25
2692583.046,309.15,176.41,1416.3
2692593.042,310.9,177.27,1424.98
2692603.034,318.52,182.54,1459.67
2692613.049,327.57,187.49,1499.69
2692623.045,324.27,184.07,1482.51
2692633.037,322.66,182.26,1474.28
2692643.033,328.51,185.91,1501.44
2692653.018,337.43,191.49,1542.3
2692663.009,337.35,191.41,1541.47
2692673.005,336.18,191.32,1536.11
2692682.998,344.09,198.04,1574.77
2692692.987,349.21,201.78,1597.8
2692702.978,347.51,200.66,1588.74
2692712.969,342.81,198.4,1566.79
2692722.965,346.28,201.15,1582.13
2692732.951,352.13,204.93,1608.82
2692742.946,343.54,202.66,1570.75
2692752.937,341.35,201.88,1529.47
2692762.934,355.0,218.51,1636.69
2692772.949,334.88,318.36,2204.57
2692782.941,97.43,439.39,2737.98
2692792.937,-96.77,310.85,2079.26
2692802.928,-137.7,175.1,1290.65
2692812.918,-248.07,278.68,1906.6
2692822.909,-272.26,305.6,2073.66
2692832.901,-357.52,400.41,2636.98
2692842.896,-415.34,470.67,3058.16
2692852.882,-357.75,406.42,2653.58
2692862.877,-279.47,316.14,2094.36
2692872.869,-243.25,274.23,1836.24
2692882.892,-214.81,243.61,1649.3
2692892.882,-208.43,236.58,1610.99
2692902.872,-190.18,214.11,1474.24
2692912.867,-175.96,196.92,1371.73
2692922.859,-170.43,190.83,1338.97
2692932.846,-157.21,176.48,1252.71
2692942.84,-144.32,161.9,1162.55
2692952.831,-136.51,152.24,1103.8
2692962.827,-144.24,163.94,1183.43
2692972.814,-146.81,165.95,1202.77
2692982.804,-262.85,291.61,2068.53
2692992.799,-440.73,487.2,3410.52
2693002.793,-475.53,507.62,3601.05
2693012.782,-541.63,564.55,4034.35
2693022.772,-566.27,580.62,4162.4
2693032.796,-562.16,567.26,4080.97
2693042.792,-590.78,582.14,4242.85
2693052.776,-620.79,601.97,4429.21
2693062.772,-600.38,568.19,4231.22
2693072.763,-605.89,559.87,4219.97
2693082.754,-588.22,534.31,4075.03
2693092.744,-572.27,513.52,3944.76
2693102.767,-561.93,502.38,3868.19
2693112.763,-539.02,476.62,3709.91
2693122.723,-503.79,443.13,3467.53
2693132.708,-450.6,390.17,3094.51
2693142.704,-416.05,354.27,2856.53
2693152.705,0.0,0.0,0.0
2693162.706,0.0,0.0,0.0
2693172.708,-541.18,469.12,3843.15
2693182.698,-177.36,127.58,1250.55
2693192.694,84.16,-112.95,-591.8
2693202.686,0.0,0.0,0.0
2693212.675,0.0,0.0,0.0
2693222.666,0.0,0.0,0.0
2693232.657,0.0,0.0,0.0
2693242.648,0.0,0.0,0.0
2693252.639,0.0,0.0,0.0
2693262.633,0.0,0.0,0.0
2693272.656,0.0,0.0,0.0
2693282.648,0.0,0.0,0.0
2693292.638,0.0,0.0,0.0
2693302.628,-195.98,90.65,1252.5
2693312.623,-42.32,-8.73,315.54
2693322.616,-31.58,-7.02,333.37
2693332.602,-135.32,107.18,1406.6
2693342.597,-203.12,206.93,2111.15
2693352.589,-133.46,138.14,1413.16
2693362.585,-114.85,121.84,1265.62
2693372.571,-141.96,157.56,1578.91
2693382.561,-136.56,155.84,1516.66
2693392.557,-140.6,157.51,1484.95
2693402.55,-147.94,183.02,1709.81
2693612.434,-48.89,165.6,1759.21
2693622.424,20.47,182.1,2049.46
2693632.415,32.5,184.71,2079.65
2693642.412,49.99,229.15,2547.0
2693652.399,56.06,246.7,2741.1
2693662.393,56.11,248.78,2752.5
2693672.384,59.18,263.67,2883.93
2693682.408,56.86,258.45,2811.83
2693692.398,53.65,251.29,2734.32
2693702.387,52.73,247.78,2699.12
2693712.382,53.17,244.86,2673.02
2693722.375,51.9,243.32,2667.84
2693732.361,50.2,242.95,2667.1
2693742.355,46.59,236.3,2587.72
2693752.346,43.15,227.37,2489.01
2693762.344,42.4,225.27,2484.39
2693772.329,40.14,223.98,2487.68
2693782.32,38.83,216.04,2426.18
2693792.315,43.52,231.8,2579.86
2693802.308,50.01,280.83,3104.91
2693812.298,-26.07,216.68,2710.09
2693822.318,-207.77,202.12,2377.79
2693832.31,-257.67,153.35,1690.85
2693842.306,-110.71,30.52,474.0
2693852.292,-164.73,34.94,475.91
2693862.286,-223.96,58.56,716.0
2693872.278,-212.82,53.2,655.65
2693882.27,-212.2,53.31,650.02
2693892.26,-211.44,53.18,647.54
2693902.251,-211.02,53.36,649.37
2693912.247,-207.72,52.32,640.01
2693922.238,-238.21,63.9,744.67
2693932.225,-276.48,79.06,884.99
2693942.22,-179.39,43.34,566.78
2693952.211,-202.81,52.01,645.15
2693962.207,-197.6,50.95,628.6
2693972.222,-230.28,64.1,739.82
2693982.213,-267.83,78.43,868.62
2693992.21,-300.78,91.88,982.58
2694002.202,-311.39,96.53,1019.39
2694012.191,-323.68,102.2,1061.73
2694022.182,-334.95,107.35,1102.11
2694032.174,-364.41,120.16,1207.7
2694042.17,-385.01,129.73,1279.28
2694052.157,-401.58,137.53,1337.87
2694062.151,-414.94,143.69,1387.08
2694072.141,-350.81,118.93,1177.01
2694082.165,-322.02,108.38,1082.55
2694092.154,-349.45,120.54,1177.12
2694102.145,-377.33,132.44,1272.15
2694112.141,-224.91,78.6,802.76
2694122.132,-118.07,56.75,582.53
2694132.118,-133.56,75.39,705.66
2694142.113,-124.38,76.61,706.15
2694152.105,-131.98,85.74,761.47
2694162.102,-156.31,111.14,931.57
2694172.087,-171.24,129.28,1045.16
2694182.078,-173.17,137.02,1079.95
2694192.073,-177.47,151.24,1155.85
2694202.065,-181.24,166.58,1236.47
2694212.055,-187.39,184.06,1333.44
2694222.076,-182.76,198.04,1404.58
2694232.068,-181.03,225.01,1563.89
2694242.064,-154.97,203.44,1414.0
2694252.05,-104.81,148.91,1035.77
2694262.045,-89.3,148.67,1010.64
2694272.036,-91.03,178.39,1202.77
2694282.029,-80.73,185.75,1246.52
2694292.018,-60.42,158.51,1069.14
2694302.008,-54.26,183.06,1210.61
2694312.004,-58.69,232.5,1498.81
2694321.996,-46.65,232.45,1486.14
2694331.983,-34.69,241.03,1523.35
2694341.978,-31.05,379.25,2327.07
2694351.969,-23.87,466.51,2838.11
2694361.965,-1.55,452.13,2724.01
2694371.981,18.24,477.68,2850.04
2694381.971,39.09,459.01,2733.95
2694391.967,57.07,412.16,2461.58
2694401.96,68.8,422.57,2517.84
2694411.949,76.47,424.86,2526.47
2694421.94,81.6,405.83,2390.73
2694431.932,93.38,423.97,2447.11
2694441.928,113.58,454.73,2592.89
2694451.915,126.49,460.0,2605.83
2694461.909,136.34,460.42,2585.6
2694471.899,142.54,449.9,2505.57
2694481.922,153.87,453.45,2497.99
2694491.913,166.2,463.89,2536.2
2694501.904,159.59,421.14,2292.56
2694511.898,157.12,397.4,2149.76
2694521.891,157.53,393.51,2115.3
2694531.876,160.5,393.98,2097.99
2694541.872,156.3,379.69,2008.4
2694551.864,150.82,362.44,1900.9
2694561.859,148.57,352.93,1833.3
2694571.844,145.38,342.64,1759.68
2694581.836,139.92,332.08,1686.67
2694591.831,129.08,310.12,1544.1
2694601.854,122.24,311.07,1501.58
2694611.844,118.13,318.45,1501.29
2694621.834,120.26,350.19,1609.09
2694631.826,117.71,370.92,1665.8
2694641.823,110.34,371.7,1641.09
2694651.808,99.39,356.03,1554.96
2694661.803,89.29,350.87,1517.58
2694671.794,88.35,388.56,1646.83
2694681.787,65.9,382.77,1616.07
2694691.776,19.54,327.98,1409.29
2694701.767,-33.72,307.36,1340.03
2694851.672,-215.59,318.31,1422.08
2694861.667,-251.86,262.96,1207.24
2694871.688,-209.87,182.62,879.47
2694881.68,-201.36,160.54,797.13
2694891.67,-256.65,200.04,968.55
2694901.661,-297.81,230.86,1104.94
2694911.656,-285.8,215.9,1040.06
2694921.648,-291.84,216.25,1042.3
2694931.635,-347.1,254.61,1218.54
2694941.628,-413.82,302.6,1427.69
2694951.62,-490.39,357.07,1664.4
2694961.618,-530.5,382.53,1781.15
