gidx,timestamp,pupil_center_left_x,pupil_center_left_y,pupil_center_left_z,pupil_center_right_x,pupil_center_right_y,pupil_center_right_z,pupil_diameter_left,pupil_diameter_right,gaze_direction_left_x,gaze_direction_left_y,gaze_direction_left_z,gaze_direction_right_x,gaze_direction_right_y,gaze_direction_right_z,gaze_position_x,gaze_position_y,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z,Eye movement type,Gaze event duration,Eye movement type index,Fixation point X,Fixation point Y
7078,177638182,30.63,-19.59,-35.04,-33.67,-20.14,-33.53,5.47,5.09,-0.0581,0.2595,0.964,-0.1555,0.2484,0.9561,0.5679,0.23,-287.8,661.05,2540.09,Saccade,50.0,132.0,,
7079,177648196,30.39,-19.84,-34.98,-34.09,-19.95,-33.59,5.6,5.08,-0.129,0.2654,0.9555,-0.1748,0.2386,0.9553,0.5967,0.2322,-407.96,654.01,2520.57,Saccade,50.0,132.0,,
7080,177658192,30.27,-19.53,-35.06,-33.75,-20.37,-33.21,5.5,5.2,-0.1135,0.2428,0.9634,-0.2334,0.2627,0.9362,0.611,0.2305,-465.56,655.89,2505.73,Fixation,190.0,93.0,1160.0,266.0
7081,177668184,30.23,-19.82,-34.97,-34.14,-20.04,-33.46,5.5,5.15,-0.1454,0.2488,0.9576,-0.1961,0.2439,0.9498,0.6088,0.2386,-457.53,637.21,2509.67,Fixation,190.0,93.0,1160.0,266.0
7082,177678177,30.21,-19.54,-35.04,-33.92,-20.3,-33.32,5.46,5.08,-0.1224,0.2396,0.9631,-0.1999,0.2411,0.9497,0.6022,0.2458,-431.7,621.31,2517.42,Fixation,190.0,93.0,1160.0,266.0
7083,177688166,30.2,-19.83,-34.96,-34.21,-20.03,-33.49,5.53,5.08,-0.1461,0.2512,0.9568,-0.1779,0.2311,0.9565,0.6028,0.2451,-433.68,622.78,2515.53,Fixation,190.0,93.0,1160.0,266.0
7084,177698157,30.2,-19.55,-35.02,-33.95,-20.31,-33.31,5.47,5.12,-0.1243,0.2391,0.963,-0.2067,0.2481,0.9464,0.6053,0.2419,-443.07,629.46,2510.87,Fixation,190.0,93.0,1160.0,266.0
7085,177708152,30.2,-19.83,-34.94,-34.22,-20.03,-33.47,5.5,5.1,-0.1496,0.249,0.9569,-0.1799,0.2349,0.9552,0.6046,0.2441,-440.62,624.31,2511.44,Fixation,190.0,93.0,1160.0,266.0
7086,177718145,30.21,-19.55,-35.01,-33.96,-20.3,-33.31,5.47,5.1,-0.1256,0.237,0.9634,-0.2013,0.2449,0.9484,0.6038,0.2451,-437.12,621.73,2511.74,Fixation,190.0,93.0,1160.0,266.0
7087,177728130,30.2,-19.83,-34.94,-34.24,-20.04,-33.46,5.51,5.09,-0.1495,0.2472,0.9574,-0.177,0.2349,0.9558,0.6036,0.2452,-436.33,621.38,2510.94,Fixation,190.0,93.0,1160.0,266.0
7088,177738124,30.21,-19.55,-35.0,-33.97,-20.31,-33.3,5.47,5.1,-0.1254,0.2349,0.9639,-0.202,0.2451,0.9482,0.6039,0.2463,-437.57,618.69,2510.35,Fixation,190.0,93.0,1160.0,266.0
7089,177748116,30.21,-19.83,-34.92,-34.24,-20.04,-33.44,5.46,5.09,-0.1505,0.2416,0.9586,-0.1756,0.2343,0.9562,0.6033,0.2489,-435.44,612.74,2511.28,Fixation,190.0,93.0,1160.0,266.0
7090,177758113,30.22,-19.56,-34.98,-33.97,-20.31,-33.28,5.46,5.08,-0.1264,0.2323,0.9644,-0.1993,0.2436,0.9492,0.6033,0.2487,-434.98,612.85,2510.43,Fixation,190.0,93.0,1160.0,266.0
7091,177768128,30.22,-19.84,-34.91,-34.25,-20.05,-33.41,5.52,5.06,-0.1533,0.248,0.9566,-0.1737,0.2299,0.9576,0.6037,0.2477,-436.48,614.96,2508.74,Fixation,190.0,93.0,1160.0,266.0
7092,177778120,30.23,-19.56,-34.97,-33.98,-20.31,-33.27,5.48,5.08,-0.1268,0.2347,0.9638,-0.2006,0.2434,0.949,0.6038,0.2474,-436.92,615.31,2507.63,Fixation,190.0,93.0,1160.0,266.0
7093,177788115,30.23,-19.84,-34.9,-34.26,-20.06,-33.39,5.54,5.05,-0.1556,0.2511,0.9554,-0.1705,0.2264,0.959,0.6034,0.2479,-434.87,614.01,2507.42,Fixation,190.0,93.0,1160.0,266.0
7094,177798107,30.24,-19.56,-34.96,-34.0,-20.3,-33.27,5.5,5.04,-0.1285,0.2368,0.963,-0.1942,0.2375,0.9518,0.6022,0.2497,-430.36,609.83,2508.53,Fixation,190.0,93.0,1160.0,266.0
7095,177808096,30.23,-19.84,-34.9,-34.27,-20.06,-33.39,5.59,5.02,-0.156,0.2545,0.9544,-0.1679,0.2205,0.9608,0.6026,0.2494,-431.83,610.37,2507.32,Fixation,190.0,93.0,1160.0,266.0
7096,177818088,30.23,-19.56,-34.95,-34.0,-20.3,-33.26,5.5,5.04,-0.1291,0.2376,0.9628,-0.1973,0.2356,0.9516,0.6034,0.2504,-435.02,607.9,2506.51,Fixation,190.0,93.0,1160.0,266.0
7097,177828080,30.22,-19.84,-34.89,-34.28,-20.05,-33.39,5.51,5.02,-0.1572,0.2487,0.9557,-0.1737,0.2246,0.9588,0.6043,0.2527,-439.16,602.52,2506.46,Fixation,190.0,93.0,1160.0,266.0
7098,177838076,30.2,-19.55,-34.95,-34.02,-20.3,-33.26,5.45,5.03,-0.1361,0.2351,0.9624,-0.1967,0.2289,0.9534,0.6058,0.2535,-444.97,600.51,2505.29,Fixation,190.0,93.0,1160.0,266.0
7101,177868048,30.19,-19.84,-34.88,-34.3,-20.05,-33.39,5.51,5.0,-0.1622,0.2491,0.9548,-0.1751,0.2176,0.9602,0.6068,0.2542,-449.23,598.64,2504.28,Fixation,320.0,94.0,1178.0,269.0
7102,177878071,30.18,-19.55,-34.95,-34.04,-20.3,-33.26,5.43,5.03,-0.1412,0.2365,0.9613,-0.2021,0.2325,0.9514,0.6088,0.2527,-456.96,601.82,2501.46,Fixation,320.0,94.0,1178.0,269.0
7103,177888060,30.17,-19.84,-34.87,-34.32,-20.04,-33.4,5.51,5.01,-0.1687,0.2545,0.9522,-0.1789,0.2187,0.9592,0.6103,0.2502,-462.7,607.09,2498.42,Fixation,320.0,94.0,1178.0,269.0
7104,177898050,30.17,-19.54,-34.95,-34.05,-20.3,-33.26,5.44,5.03,-0.1457,0.2388,0.9601,-0.2053,0.2347,0.9501,0.6114,0.25,-466.97,607.36,2496.95,Fixation,320.0,94.0,1178.0,269.0
7105,177908046,30.16,-19.84,-34.86,-34.33,-20.04,-33.4,5.49,5.01,-0.1696,0.2525,0.9526,-0.1846,0.2206,0.9577,0.6125,0.2502,-471.13,606.65,2495.67,Fixation,320.0,94.0,1178.0,269.0
7106,177918039,30.16,-19.54,-34.95,-34.06,-20.3,-33.26,5.42,5.05,-0.147,0.2377,0.9601,-0.2117,0.2386,0.9478,0.614,0.2482,-476.93,610.9,2492.69,Fixation,320.0,94.0,1178.0,269.0
7107,177928024,30.15,-19.84,-34.85,-34.35,-20.04,-33.4,5.49,5.01,-0.1726,0.2556,0.9513,-0.1887,0.2241,0.9561,0.615,0.2463,-480.27,614.97,2490.33,Fixation,320.0,94.0,1178.0,269.0
7108,177938019,30.15,-19.54,-34.94,-34.07,-20.3,-33.25,5.42,5.04,-0.1503,0.2401,0.9591,-0.2134,0.2421,0.9465,0.6158,0.2447,-483.27,618.23,2488.12,Fixation,320.0,94.0,1178.0,269.0
7109,177948010,30.15,-19.84,-34.83,-34.35,-20.04,-33.39,5.54,4.98,-0.1757,0.2627,0.9487,-0.1897,0.2209,0.9567,0.6164,0.2439,-485.52,619.8,2486.42,Fixation,320.0,94.0,1178.0,269.0
7110,177958007,30.15,-19.54,-34.93,-34.08,-20.3,-33.25,5.43,5.03,-0.1513,0.2435,0.958,-0.2137,0.2428,0.9463,0.6163,0.2423,-484.68,623.19,2484.82,Fixation,320.0,94.0,1178.0,269.0
7111,177967993,30.14,-19.84,-34.82,-34.36,-20.05,-33.38,5.56,4.98,-0.1768,0.2705,0.9464,-0.1887,0.223,0.9564,0.6167,0.238,-485.4,632.38,2481.31,Fixation,320.0,94.0,1178.0,269.0
7112,177977983,30.15,-19.54,-34.93,-34.09,-20.3,-33.25,5.44,5.03,-0.1517,0.246,0.9573,-0.2141,0.245,0.9456,0.6168,0.2394,-485.54,629.11,2481.3,Fixation,320.0,94.0,1178.0,269.0
7113,177987978,30.14,-19.85,-34.82,-34.36,-20.04,-33.39,5.52,4.97,-0.1743,0.2614,0.9494,-0.1902,0.2212,0.9565,0.6161,0.2446,-483.64,617.58,2483.84,Fixation,320.0,94.0,1178.0,269.0
7114,177997970,30.15,-19.54,-34.92,-34.09,-20.3,-33.25,5.42,5.01,-0.1506,0.2416,0.9586,-0.2138,0.2418,0.9465,0.6161,0.244,-483.39,618.57,2482.7,Fixation,320.0,94.0,1178.0,269.0
7115,178007960,30.14,-19.85,-34.81,-34.37,-20.03,-33.4,5.53,4.96,-0.1757,0.2647,0.9482,-0.1885,0.2202,0.9571,0.6161,0.2431,-482.97,620.28,2481.46,Fixation,320.0,94.0,1178.0,269.0
7116,178017982,30.15,-19.55,-34.92,-34.1,-20.29,-33.26,5.41,5.0,-0.1512,0.2428,0.9582,-0.2117,0.2389,0.9477,0.6155,0.245,-481.01,616.08,2482.1,Fixation,320.0,94.0,1178.0,269.0
7117,178027973,30.14,-19.85,-34.8,-34.37,-20.03,-33.4,5.5,4.94,-0.1746,0.2605,0.9496,-0.1877,0.2161,0.9582,0.6152,0.2481,-480.15,608.9,2483.28,Fixation,320.0,94.0,1178.0,269.0
7118,178037971,30.15,-19.55,-34.91,-34.1,-20.29,-33.26,5.4,4.99,-0.151,0.2405,0.9588,-0.2115,0.2367,0.9483,0.6153,0.2477,-480.26,609.6,2482.2,Fixation,320.0,94.0,1178.0,269.0
7119,178047954,30.14,-19.86,-34.8,-34.37,-20.03,-33.4,5.51,4.94,-0.1773,0.2645,0.948,-0.1852,0.2167,0.9585,0.6154,0.2453,-480.15,614.69,2480.04,Fixation,320.0,94.0,1178.0,269.0
7120,178057950,30.15,-19.55,-34.91,-34.1,-20.29,-33.26,5.4,4.99,-0.1517,0.2424,0.9582,-0.2101,0.2357,0.9488,0.6151,0.2472,-479.07,610.44,2480.52,Fixation,320.0,94.0,1178.0,269.0
7121,178067942,30.15,-19.86,-34.8,-34.37,-20.02,-33.41,5.48,4.92,-0.1757,0.2577,0.9501,-0.1846,0.2118,0.9597,0.6144,0.2523,-477.08,598.92,2483.02,Fixation,320.0,94.0,1178.0,269.0
7122,178077935,30.15,-19.55,-34.91,-34.1,-20.28,-33.27,5.38,4.97,-0.1506,0.2387,0.9593,-0.2086,0.2314,0.9502,0.614,0.252,-475.32,599.54,2482.33,Fixation,320.0,94.0,1178.0,269.0
7123,178087924,30.15,-19.86,-34.8,-34.37,-20.01,-33.42,5.49,4.92,-0.1763,0.2629,0.9486,-0.1821,0.2118,0.9602,0.6139,0.2493,-474.21,605.29,2480.19,Fixation,320.0,94.0,1178.0,269.0
7124,178097914,30.15,-19.55,-34.91,-34.1,-20.28,-33.27,5.38,4.96,-0.1503,0.2409,0.9588,-0.2071,0.2315,0.9505,0.6135,0.2506,-472.69,602.23,2480.43,Fixation,320.0,94.0,1178.0,269.0
7125,178107909,30.14,-19.86,-34.79,-34.37,-20.01,-33.42,5.46,4.9,-0.1743,0.2577,0.9504,-0.1828,0.2105,0.9603,0.6133,0.2531,-472.15,596.43,2481.15,Fixation,320.0,94.0,1178.0,269.0
7126,178117903,30.15,-19.55,-34.91,-34.1,-20.27,-33.27,5.36,4.95,-0.1491,0.2371,0.96,-0.2071,0.2298,0.9509,0.613,0.2539,-470.8,594.55,2481.11,Fixation,320.0,94.0,1178.0,269.0
7127,178127918,30.14,-19.86,-34.79,-34.37,-20.0,-33.42,5.4,4.91,-0.1725,0.2524,0.9521,-0.1817,0.2132,0.96,0.6123,0.2547,-468.04,592.63,2481.44,Fixation,320.0,94.0,1178.0,269.0
7128,178137913,30.15,-19.55,-34.91,-34.1,-20.27,-33.28,5.33,4.94,-0.1476,0.2337,0.961,-0.2047,0.2287,0.9517,0.6116,0.2565,-465.31,588.49,2482.29,Fixation,320.0,94.0,1178.0,269.0
7129,178147904,30.14,-19.86,-34.79,-34.37,-20.0,-33.43,5.37,4.89,-0.1694,0.2477,0.9539,-0.1816,0.21,0.9607,0.6111,0.2594,-463.61,582.0,2483.53,Fixation,320.0,94.0,1178.0,269.0
7130,178157901,30.14,-19.55,-34.9,-34.1,-20.27,-33.28,5.31,4.93,-0.1466,0.2318,0.9616,-0.2039,0.2272,0.9523,0.6109,0.2586,-462.89,583.67,2482.57,Fixation,320.0,94.0,1178.0,269.0
7131,178167886,30.14,-19.86,-34.79,-34.37,-20.0,-33.43,5.38,4.9,-0.1712,0.2512,0.9527,-0.1812,0.2108,0.9606,0.6116,0.2569,-465.28,587.38,2480.69,Fixation,320.0,94.0,1178.0,269.0
7132,178177878,30.14,-19.55,-34.9,-34.1,-20.27,-33.28,5.31,4.93,-0.1486,0.2387,0.9597,-0.2052,0.2336,0.9505,0.6123,0.2508,-467.01,600.78,2476.85,Fixation,320.0,94.0,1178.0,269.0
7133,178307803,30.33,-19.38,-35.19,-34.16,-20.08,-32.99,5.17,4.6,-0.0909,0.285,0.9542,-0.1375,0.2541,0.9573,0.5733,0.2115,-301.92,688.49,2476.53,Unclassified,10.0,44.0,,
7135,178327781,30.71,-19.89,-34.29,-34.14,-20.32,-32.42,5.0,4.58,-0.0341,0.3365,0.9411,-0.0837,0.3352,0.9384,0.5405,0.1295,-156.54,862.04,2434.58,Saccade,50.0,133.0,,
7136,178337778,30.09,-20.0,-33.49,-33.1,-20.95,-30.85,4.67,3.95,-0.0298,0.3762,0.9261,-0.0352,0.3258,0.9448,0.5238,0.11,-86.53,900.4,2422.33,Saccade,50.0,133.0,,
7137,178347767,30.56,-19.7,-34.33,-33.62,-20.22,-32.0,4.87,4.5,-0.0006,0.3865,0.9223,-0.0246,0.3947,0.9185,0.5121,0.0565,-34.72,1005.13,2382.06,Saccade,50.0,133.0,,
7138,178357765,30.08,-19.79,-33.68,-33.11,-20.2,-32.13,4.7,4.41,0.0153,0.4187,0.908,-0.1066,0.43,0.8965,0.535,0.0093,-121.9,1101.49,2352.27,Saccade,50.0,133.0,,
7288,180016802,30.84,-19.33,-34.61,-32.95,-20.42,-32.17,5.19,4.9,0.0287,0.3896,0.9205,-0.0524,0.4105,0.9103,0.5118,0.0433,-28.41,904.34,2081.3,Saccade,30.0,134.0,,
7289,180026797,30.94,-19.62,-34.73,-33.47,-19.94,-32.78,5.17,5.1,0.0004,0.359,0.9333,-0.0302,0.3821,0.9236,0.5131,0.0837,-35.66,835.22,2108.53,Saccade,30.0,134.0,,
7290,180036790,30.91,-19.38,-34.78,-33.24,-20.15,-32.74,5.34,5.07,0.0214,0.3385,0.9407,-0.0408,0.3488,0.9363,0.509,0.1187,-23.53,773.18,2131.64,Saccade,30.0,134.0,,
